Date_BJT,Top10Count,ExecutedInstances,NoFillCancelled,Wins,Losses,OpenAtDataEnd,GrossPnL_USD,NetPnL_USD,MarginUsed_USD,ReturnOnMarginPct,TP1Count,TP2Count,StopCount,LiqRiskCount,AvgHoldHours,AvgMAE_Pct,AvgMFE_Pct,CumulativeGrossPnL_USD,CumulativeNetPnL_USD,CumulativeMarginUsed_USD,CumulativeROI_Pct,BestSymbol,BestSymbolNetPnL_USD,WorstSymbol,WorstSymbolNetPnL_USD,UniverseUsed,DataCoverage,Status
2026-04-02,10,10,0,4,6,0,72.66072066179908,69.92439030146818,270.0,25.897922333877105,5,3,7,0,11.874999805555555,-1.6955461893141988,7.978803936500758,72.66072066179908,69.92439030146818,270.0,25.897922333877105,TAGUSDT,33.78290929419809,DUSKUSDT,-9.397732402019312,502,universe=502;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-03,10,6,4,2,4,0,-16.725840657786637,-18.417477737457745,170.0,-10.833810433798673,2,0,6,0,11.333333055555554,-2.7324878196625324,6.308653751637686,55.93488000401244,51.506912564010435,440.0,11.706116491820554,MEUSDT,2.026803196102966,CETUSUSDT,-9.67187379712028,503,universe=503;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-04,10,9,1,4,5,0,45.61676986893373,43.39396148399927,220.0,19.724527947272396,4,2,7,1,13.555555339506173,-4.4459124643454695,7.9793425181426425,101.55164987294617,94.90087404800971,660.0,14.378920310304503,币安人生USDT,53.66054297713462,SKYAIUSDT,-40.852914613729695,503,universe=503;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-05,10,9,1,1,8,0,-4.974717006688458,-6.972229648185114,200.0,-3.4861148240925575,0,0,9,0,4.499999722222222,-1.6865202732057618,2.0746014365173155,96.57693286625772,87.92864439982459,860.0,10.224260976723789,DRIFTUSDT,13.653194300687671,ORDIUSDT,-8.159453312534577,504,universe=504;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-06,10,10,0,3,7,0,-8.341247261705794,-11.137076638074943,280.0,-3.977527370741051,6,0,10,0,16.824999722222223,-1.430357573215968,4.218345427629138,88.23568560455193,76.79156776174965,1140.0,6.736102435241197,1000SATSUSDT,6.094253726152606,BROCCOLI714USDT,-6.466744501308786,504,universe=504;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-07,10,9,1,3,6,0,41.3094925250758,39.28883777881326,200.0,19.64441888940663,4,3,6,0,7.722222037037038,-2.195572261282946,7.609141658695506,129.54517812962774,116.08040554056291,1340.0,8.662716831385293,XPINUSDT,33.243932351872715,SKYAIUSDT,-13.120121735709798,504,universe=504;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-08,10,10,0,3,7,0,-9.800219166718197,-12.595319057134839,280.0,-4.498328234691014,5,0,10,0,11.849999722222222,-1.4655096959572878,4.096036145476649,119.74495896290955,103.48508648342806,1620.0,6.387968301446177,TAKEUSDT,6.416460237242942,ALICEUSDT,-7.733505452946138,504,universe=504;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-09,10,10,0,4,6,0,-12.743646779533316,-15.537274956143552,280.0,-5.5490267700512685,5,1,9,1,15.24999975,-4.4641945577841415,7.1795251829488675,107.00131218337623,87.94781152728451,1900.0,4.628832185646553,BLURUSDT,29.958444751263993,PTBUSDT,-22.144446607130593,504,universe=504;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-10,10,10,0,3,7,0,16.44496037491847,13.63673789473101,280.0,4.870263533832504,2,1,9,2,9.424999750000001,-3.5393339260229473,5.5247175202918735,123.4462725582947,101.58454942201553,2180.0,4.659841716606216,RAVEUSDT,38.531449109466436,AINUSDT,-8.344784956655339,504,universe=504;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-11,10,10,0,1,9,0,11.500833068378014,9.295082651843826,220.0,4.225037569019921,2,1,9,0,8.07499975,-1.3181672113303189,3.419823538335483,134.9471056266727,110.87963207385936,2400.0,4.61998466974414,TACUSDT,28.315542830963658,ARBUSDT,-5.397180276159684,504,universe=504;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-12,10,10,0,3,7,0,14.217370369139934,11.810261683955366,240.0,4.920942368314736,3,1,9,0,7.574999749999999,-2.619142743854308,6.468607800644186,149.16447599581264,122.68989375781472,2640.0,4.647344460523285,DUSKUSDT,21.976370321912015,CFGUSDT,-7.014998931338459,504,universe=504;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-13,10,9,1,5,4,0,112.0786071921355,109.72256788853942,230.0,47.70546429936496,4,3,6,2,8.30555537037037,-4.8266007627114185,12.061109329210161,261.2430831879481,232.41246164635413,2870.0,8.097995179315474,RAVEUSDT,62.228133445744014,USUSDT,-26.584667481496,504,universe=504;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-14,10,10,0,2,8,0,52.95658799106621,50.13010969707067,280.0,17.903610606096667,1,2,8,0,11.749999777777777,-2.3849192679246545,6.041942968674507,314.19967117901433,282.5425713434248,3150.0,8.969605439473803,BROCCOLIF3BUSDT,40.015474712601616,PUMPBTCUSDT,-7.343126200382009,504,universe=504;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-15,10,9,1,2,7,0,7.669797555946764,5.26596265716879,240.0,2.1941511071536626,3,1,8,0,9.055555308641976,-3.692958022759807,8.762380647920892,321.8694687349611,287.8085340005936,3390.0,8.48992725665468,BLESSUSDT,40.88584304747588,JCTUSDT,-11.909013239703167,504,universe=504;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-16,10,10,0,7,3,0,149.60078299827347,147.32598260677432,220.0,66.96635573035196,6,5,5,0,12.62499986111111,-1.1321275871858372,9.252437581987412,471.4702517332346,435.1345166073679,3610.0,12.05358771765562,MEMEUSDT,34.12365617529917,TREEUSDT,-3.8259734367605533,504,universe=504;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-17,10,10,0,5,5,0,-143.72166376409746,-146.5498029322154,290.0,-50.53441480421221,3,2,8,1,15.374999777777777,-9.790643111285425,7.9455289637729205,327.74858796913713,288.5847136751525,3900.0,7.399608042952628,PIEVERSEUSDT,49.080867515681334,SIRENUSDT,-234.53108072942092,504,universe=504;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-18,10,10,0,3,7,0,-6.887902172329407,-9.484458221243244,260.0,-3.647868546632017,6,2,8,0,9.774999777777778,-2.802036047559894,7.052427303494807,320.86068579680773,279.10025545390926,4160.0,6.709140756103587,BELUSDT,14.965409385141408,C98USDT,-11.692509069089144,504,universe=504;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-19,10,8,2,1,7,0,11.773932738291293,9.868045771922148,190.0,5.193708301011657,1,1,7,0,8.999999756944444,-4.338722753420889,7.2079564712360344,332.63461853509904,288.9683012258314,4350.0,6.642949453467388,CFGUSDT,52.98822962907267,BIOUSDT,-13.341153050310014,504,universe=504;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-20,10,10,0,6,4,0,107.2170066102654,104.56339810696028,260.0,40.21669157960011,6,3,7,0,12.524999805555556,-2.8654885442658595,10.527893844138642,439.85162514536444,393.5316993327917,4610.0,8.536479378151665,PRLUSDT,47.54573632521459,VELVETUSDT,-9.052801132693565,506,universe=506;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-21,10,10,0,5,5,0,11.86885588784235,9.062921459898424,280.0,3.236757664249437,2,2,8,0,7.349999777777778,-3.53484156328068,6.650277505658946,451.7204810332068,402.5946207926901,4890.0,8.233018830116363,ONUSDT,47.376423204182394,GWEIUSDT,-18.017446827448495,506,universe=506;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-22,10,7,3,2,5,0,-2.068743586033523,-3.4677092142405046,140.0,-2.476935153028932,2,1,6,0,9.214285476190474,-2.3740908631976056,4.600488052057334,449.6517374471733,399.12691157844955,5030.0,7.934928659611323,SPKUSDT,14.71557896133764,BSBUSDT,-9.57591340922439,506,universe=506;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-23,10,10,0,1,9,0,-30.692196685096985,-33.376850586754436,270.0,-12.361796513612754,2,0,10,0,9.324999722222222,-3.062333229002138,5.766186074165907,418.9595407620763,365.75006099169514,5300.0,6.900944547013116,XNYUSDT,10.697972258294667,STRKUSDT,-12.02142762952963,506,universe=506;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-24,10,10,0,2,8,0,-17.471579081481167,-19.962843291940427,250.0,-7.9851373167761714,1,0,10,0,9.874999722222222,-1.65774401740431,2.220975960928997,401.48796168059516,345.7872176997547,5550.0,6.2304003189145,ZECUSDT,4.497436943533279,DYDXUSDT,-10.146886879399455,506,universe=506;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-25,10,9,1,3,6,0,37.96910562264197,35.65012106983065,230.0,15.500052639056802,3,1,8,0,16.749999753086417,-2.359926161708746,6.352486178850053,439.4570673032371,381.4373387695854,5780.0,6.599261916428813,PIPPINUSDT,30.811477084013397,AXLUSDT,-4.7611551626313675,506,universe=506;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-26,10,6,4,2,4,0,2.9109008107348284,1.2094453603294606,170.0,0.711438447252624,3,0,6,0,12.333333055555554,-1.6831093249029927,5.14831152401081,442.3679681139719,382.64678412991486,5950.0,6.431038388738066,JCTUSDT,10.115648274597595,LINEAUSDT,-3.840963878002672,507,universe=507;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-27,10,10,0,4,6,0,19.364386379483115,16.454704186293377,290.0,5.674035926308061,3,1,9,0,9.999999749999999,-2.205087738601197,5.262567809665422,461.73235449345503,399.10148831620825,6240.0,6.395857184554619,1000LUNCUSDT,32.42497632345503,HMSTRUSDT,-8.922396231636155,507,universe=507;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-28,10,4,6,2,2,0,3.8053707597018076,2.703468074321957,110.0,2.4576982493835975,1,0,4,0,17.24999972222222,-0.887762147582985,2.818515467914917,465.53772525315685,401.8049563905302,6350.0,6.3276371085122864,COMPUSDT,4.137066463501919,XTZUSDT,-2.510478961433527,507,universe=507;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-29,10,9,1,0,9,0,-21.324548147298785,-23.813885873225136,250.0,-9.525554349290054,5,0,9,0,10.583333055555556,-1.8601570172566129,3.88336090963605,444.21317710585805,377.99107051730505,6600.0,5.727137432080379,MANTRAUSDT,-0.1599410722736182,INXUSDT,-6.0586787278538825,507,universe=507;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-04-30,10,8,2,1,7,0,-29.496308845591635,-31.48156069116884,200.0,-15.74078034558442,2,0,8,0,5.749999722222222,-2.288915818212532,3.4581960095788484,414.71686826026644,346.5095098261362,6800.0,5.0957280856784735,RIVERUSDT,1.1484353474588718,MEGAUSDT,-15.756105321243528,507,universe=507;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-01,10,10,0,3,7,0,-10.344771467867053,-13.33959908213312,300.0,-4.446533027377707,5,0,10,0,13.999999722222222,-1.1621374861271483,3.890885349197231,404.37209679239936,333.16991074400306,7100.0,4.692533954140888,USUALUSDT,0.9412975249568792,COWUSDT,-3.778849520963565,507,universe=507;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-02,10,9,1,4,5,0,27.65344418413523,25.639617462043162,200.0,12.819808731021581,3,3,6,1,8.527777592592592,-4.728716756749744,11.919811690066481,432.0255409765346,358.80952820604625,7300.0,4.915199016521181,BABYUSDT,31.103575433747746,SPACEUSDT,-27.235845236841747,507,universe=507;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-03,10,10,0,3,7,0,-2.7942601832252247,-5.492863053133611,270.0,-2.034393723382819,3,0,10,0,11.324999722222222,-1.5077667026789632,5.223788926539212,429.2312807933094,353.31666515291266,7570.0,4.667327148651422,REZUSDT,11.209358175396968,USTCUSDT,-5.852096234102638,508,universe=508;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-04,10,9,1,3,6,0,-44.681735515767315,-47.359394648009435,270.0,-17.54051653629979,5,0,9,1,10.63888861111111,-3.516192357707975,5.460988225603717,384.54954527754205,305.95727050490325,7840.0,3.9025162054196842,CATIUSDT,3.9140381113174803,BSBUSDT,-28.58839720526025,508,universe=508;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-05,10,10,0,3,7,0,-19.07070229275236,-21.961166941605985,290.0,-7.572816186760685,4,1,9,3,11.12499975,-4.670691965626861,7.109322790251454,365.4788429847897,283.99610356329725,8130.0,3.4931870056986134,NOTUSDT,35.73421775658674,DOGSUSDT,-25.816891238142894,508,universe=508;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-06,10,10,0,7,3,0,48.14928880615444,45.22521416175136,290.0,15.594901435086674,8,1,9,0,18.324999749999996,-0.8372295287762299,6.820770330617788,413.62813179094417,329.2213177250486,8420.0,3.9099918969720737,IOUSDT,28.163069907645184,DYMUSDT,-4.09892411814073,508,universe=508;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-07,10,10,0,5,5,0,-48.48034860223763,-51.05610842793651,260.0,-19.636964779975578,4,0,10,1,9.224999722222222,-4.242055679693239,5.159520299192479,365.1477831887065,278.1652092971121,8680.0,3.2046683098745627,ICPUSDT,4.271480294050191,LABUSDT,-44.571822689166595,508,universe=508;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-08,10,10,0,6,4,0,77.79568516846571,75.05678732588147,270.0,27.798810120696842,6,2,8,0,19.299999777777778,-1.7119442488809244,8.656074292436271,442.9434683571722,353.2219966229936,8950.0,3.946614487407749,CETUSUSDT,42.60726585914477,INITUSDT,-6.767490263174359,508,universe=508;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-09,10,10,0,2,8,0,-5.976892511027027,-8.973904064771514,300.0,-2.991301354923838,4,0,10,0,13.074999722222222,-1.4529250521652726,3.789501903029804,436.9665758461452,344.2480925582221,9250.0,3.721601000629428,TUTUSDT,5.808687896685877,PARTIUSDT,-5.0270764384310445,508,universe=508;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-10,10,10,0,5,5,0,15.505529851755423,12.697777086829545,280.0,4.534920388153409,5,1,9,0,11.099999749999998,-1.7261278190724205,6.014196108287775,452.4721056979006,356.94586964505163,9530.0,3.745497058185222,TRUTHUSDT,15.93709504831036,LABUSDT,-9.4145708381861,508,universe=508;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-11,10,9,1,3,6,0,13.771059991953628,11.264174461957648,250.0,4.505669784783059,2,1,8,0,12.416666419753087,-2.7419273197866816,6.568958493457977,466.2431656898542,368.21004410700925,9780.0,3.7649288763497877,HUSDT,33.957465485486935,SPORTFUNUSDT,-14.246823905300484,509,universe=509;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-12,10,10,0,1,9,0,-24.82752055126042,-27.31510679098479,250.0,-10.926042716393916,2,0,10,0,6.774999722222222,-2.038723240946889,2.784161300732646,441.4156451385938,340.8949373160245,10030.0,3.3987531138187888,RIFUSDT,1.4785630124012794,MOVRUSDT,-8.761273651946807,509,universe=509;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-13,10,10,0,2,8,0,-11.28166879682078,-14.176027962422372,290.0,-4.888285504283576,4,1,9,0,10.524999750000001,-2.669376379598066,4.198899795983264,430.133976341773,326.7189093536021,10320.0,3.1658809045891676,QUSDT,32.29905963582189,BLURUSDT,-8.171244908497203,509,universe=509;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-14,10,7,3,1,6,0,8.045028044243944,6.441005530221824,160.0,4.02562845638864,1,1,6,0,6.642856904761905,-2.070531645690884,3.656717837264467,438.17900438601697,333.15991488382394,10480.0,3.1790068214105336,CGPTUSDT,30.34423160072433,FOLKSUSDT,-9.28647431877871,509,universe=509;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-15,10,10,0,1,9,0,-34.9604465553779,-37.84296633210021,290.0,-13.049298735206968,2,0,10,0,8.399999722222223,-2.094250161066017,2.999477045366812,403.21855783063904,295.3169485517237,10770.0,2.7420329484839714,HOMEUSDT,3.0849046264310522,BBUSDT,-6.550832806224345,509,universe=509;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-16,10,6,4,2,4,0,23.481440817249897,21.76970009684127,170.0,12.805705939318393,3,0,6,0,18.249999722222224,-1.6910605428507548,8.795082569263764,426.69999864788895,317.086648648565,10940.0,2.89841543554447,NMRUSDT,18.906871854017318,KGENUSDT,-5.337697109799983,509,universe=509;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-17,10,8,2,2,6,0,70.29538509485089,68.36023740230345,190.0,35.97907231700182,2,2,6,0,7.812499791666666,-2.9957793664433128,6.374778277022106,496.9953837427398,385.44688605086844,11130.0,3.463134645560363,AIAUSDT,60.51390142797739,VELVETUSDT,-8.131675375970111,509,universe=509;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-18,10,9,1,1,8,0,-22.548073119904036,-25.036799083344086,250.0,-10.014719633337634,2,0,9,2,12.74999972222222,-4.687371336881476,3.985730620603372,474.4473106228358,360.41008696752436,11380.0,3.1670482158833426,TAUSDT,21.53205086193241,FIDAUSDT,-15.597212453901653,511,universe=511;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-19,10,10,0,3,7,0,44.39718257557447,41.47498398428667,290.0,14.301718615271266,6,1,9,0,19.39999975,-2.055553564803543,8.782509403079334,518.8444931984103,401.88507095181103,11670.0,3.443745252371988,ZECUSDT,31.67917642920511,RONINUSDT,-6.44744901914498,511,universe=511;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-20,10,10,0,4,6,0,-4.472364915514664,-7.170128733056905,270.0,-2.6556032344655205,4,1,9,1,14.47499975,-3.738052667481243,6.690046323088552,514.3721282828957,394.7149422187541,11940.0,3.3058202865892303,USUSDT,29.288911285971395,BANANAS31USDT,-15.067066484192296,511,universe=511;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-21,10,9,1,2,7,0,-75.48245572541526,-78.14471449755257,270.0,-28.942486850945397,3,0,9,1,13.194444166666665,-4.017158798146312,5.259628798737734,438.8896725574804,316.57022772120155,12210.0,2.5927127577493985,SOMIUSDT,7.6774460113781045,SWARMSUSDT,-54.90052083988862,511,universe=511;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-22,10,10,0,2,8,0,-9.189944915976579,-11.985349943518592,280.0,-4.280482122685211,4,0,10,0,11.074999722222222,-1.7918716014279954,5.261228521683006,429.69972764150384,304.58487777768295,12490.0,2.4386299261623936,ALLOUSDT,11.861960197066004,1000000BOBUSDT,-6.535225892141423,511,universe=511;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-23,10,10,0,3,7,0,6.746703957352715,4.043330605374037,270.0,1.4975298538422361,2,1,9,0,9.499999749999999,-2.6094506462365064,4.51634002552656,436.4464315988566,308.628208383057,12760.0,2.4187163666383777,INUSDT,36.1334100985081,FOLKSUSDT,-12.176610877752378,511,universe=511;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-24,10,10,0,5,5,0,17.901849963681606,15.092899038699764,280.0,5.390321085249916,6,1,9,0,14.12499975,-1.4445906520794516,5.746569024777721,454.3482815625382,323.72110742175676,13040.0,2.4825238299214476,NILUSDT,15.607357348709307,SHELLUSDT,-5.187531932702607,511,universe=511;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-25,10,10,0,4,6,0,60.116637879763395,57.28657956082352,280.0,20.459492700294113,5,2,8,0,15.499999777777777,-1.7898643664319134,6.31171448634932,514.4649194423016,381.00768698258025,13320.0,2.860418070439792,TRUTHUSDT,34.32054352900773,HUSDT,-3.7592745542169403,511,universe=511;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-26,10,8,2,2,6,0,15.123919135748528,13.216357176180656,190.0,6.955977461147714,2,1,7,0,15.499999756944444,-1.6470999354728026,4.322797661105115,529.5888385780502,394.22404415876093,13510.0,2.9180166110937154,BASUSDT,29.536382356096695,BLUAIUSDT,-10.368153340973574,511,universe=511;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-27,10,7,3,2,5,0,14.302724329113836,12.59557296694928,170.0,7.409160568793695,3,1,6,0,9.571428333333333,-1.8787687962486215,4.775103805426631,543.891562907164,406.81961712571024,13680.0,2.9738276105680574,PLAYUSDT,32.22364304258196,SEIUSDT,-5.687851301435532,511,universe=511;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-28,10,10,0,3,7,0,7.899498003783907,5.495548254782017,240.0,2.2898117728258405,4,1,9,0,10.999999749999999,-2.5542959478642646,5.5035231194259016,551.791060910948,412.31516538049226,13920.0,2.9620342340552606,SWARMSUSDT,14.307477662055067,XANUSDT,-11.252576272199386,511,universe=511;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-29,10,9,1,6,3,0,205.99320615674694,203.49020955366856,240.0,84.78758731402857,6,4,5,0,16.72222206790123,-2.167176987624178,13.01277957150972,757.7842670676949,615.8053749341608,14160.0,4.348908015071757,LITUSDT,54.691156638455574,RIFUSDT,-9.696115382814623,511,universe=511;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-30,10,10,0,0,10,0,-52.84785365682115,-55.721429729992735,290.0,-19.2142861137906,0,0,10,0,9.474999722222222,-3.138986728709596,2.667751078509031,704.9364134108738,560.083945204168,14450.0,3.87601346162054,CELRUSDT,-0.2855936985512547,LABUSDT,-14.879200010273399,511,universe=511;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-05-31,10,10,0,2,8,0,12.40205759645999,9.695856567661764,270.0,3.5910579880228757,2,1,9,0,11.54999975,-2.0889517234482615,5.93322421679126,717.3384710073337,569.7798017718297,14720.0,3.8707866968194957,MYXUSDT,30.103653821906484,ZAMAUSDT,-10.89622259683577,511,universe=511;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-06-01,10,10,0,2,8,0,-5.838106975587364,-8.53518792209957,270.0,-3.16118071188873,3,0,10,0,6.899999722222222,-1.44794976563983,2.6387168497736146,711.5003640317464,561.2446138497302,14990.0,3.744126843560575,YBUSDT,9.298136551177128,ALTUSDT,-3.141483226429947,512,universe=512;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-06-02,10,10,0,2,8,0,-24.498359784440613,-27.08611060454839,260.0,-10.417734847903228,3,0,10,0,9.874999722222222,-3.1615750601804793,4.395464438339764,687.0020042473058,534.1585032451818,15250.0,3.5026787098044707,B2USDT,18.449078636067615,AIAUSDT,-15.51662303235505,512,universe=512;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-06-03,10,10,0,3,7,0,65.90860831814753,63.175654013988456,270.0,23.39839037555128,3,2,8,1,14.549999777777776,-3.405183427557494,9.400288917128046,752.9106125654533,597.3341572591703,15520.0,3.8488025596596023,VELVETUSDT,46.6722670480786,APRUSDT,-13.012231270156663,512,universe=512;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-06-04,10,10,0,1,9,0,-33.75165086140433,-36.43477503597363,270.0,-13.494361124434679,1,1,9,1,7.22499975,-4.559283884211751,4.468537093872809,719.158961704049,560.8993822231967,15790.0,3.552244345935381,VELVETUSDT,50.77219709158357,CLOUSDT,-29.781868065887174,512,universe=512;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
