Date_BJT,SelectionTime_BJT,Rank,Symbol,PE6h,PE12h,PE24h,PE72h,SelectionPrice,SelectionMA30,SelectionATR14,UniverseUsed,DataQuality,BuyA_Time_BJT,BuyA_Price,BuyB_Time_BJT,BuyB_Price,BuyC_Time_BJT,BuyC_Price,FilledTranches,MarginUsed_USD,NotionalFilled_USD,AvgEntry,TP1_Time_BJT,TP1_Price,TP2_Target_Last,TP2_Time_BJT,TP2_Price,Stop_Time_BJT,Stop_Price,ExitTime_BJT,ExitPrice,ExitReason,GrossPnL_USD,FeesAssumed_USD,NetPnL_USD,ReturnOnUsedMarginPct,NetReturnOnUsedMarginPct,MAE_Pct,MFE_Pct,HoldHours,LiqRiskFlag,TP1Executed,OpenRemainingQty,Notes
2026-05-23,2026-05-23 08:00,7,HANAUSDT,0.5480362672254567,0.5432900574551953,0.3925050439888261,0.31172337640290193,0.03621,0.03392466666666667,0.0007014625201122758,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-24 14:45,0.04388272106352027,2026-05-24 14:45,0.04452574826194707,2026-05-24 15:00,0.042849,3,30.0,300.0,0.04375248977515578,,,0.05250298773018693,,,2026-05-24 19:59,0.04385,2026-05-24 19:59,0.04385,STOP_MA30_CLOSE,0.7438884424910445,0.3003719442212456,0.4435164982697989,2.4796281416368147,1.4783883275659964,-2.7712474910268403,3.536964942559573,5.249999722222222,False,False,0.0,AMBIGUOUS_INTRABAR
2026-05-23,2026-05-23 08:00,8,LABUSDT,0.5087207077798754,0.02668268866425219,0.13830435798229107,0.0996276532321967,4.6409,4.5537366666666665,0.12934027422757272,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-23 08:15,4.68307694089424,2026-05-23 09:15,4.754649191483643,2026-05-23 13:30,4.618656666666666,3,30.0,300.0,4.68546093301485,,,5.6225531196178204,,,2026-05-23 13:59,4.5656,2026-05-23 13:59,4.5656,STOP_MA30_CLOSE,-7.6333797486349715,0.29618331012568255,-7.929563058760654,-25.44459916211657,-26.431876862535514,-4.747898578074539,4.53577335915194,5.749999722222222,False,False,0.0,
2026-05-23,2026-05-23 08:00,9,BTCDOMUSDT,0.4939264001827154,0.19549218261533377,0.08230214515795335,-0.08499479349996986,5567.7,5549.5599999999995,15.310442014558614,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-23 08:00,5564.870442014558,2026-05-23 13:15,5572.497265816266,2026-05-24 00:30,5565.566666666667,3,30.0,300.0,5567.644791499164,2026-05-23 15:45,5594.746475404241,6681.173749798997,,,2026-05-24 00:59,5562.3,2026-05-24 00:59,5562.3,STOP_MA30_CLOSE,0.09667807827687866,0.3000483390391384,-0.20337026076225975,0.32226026092292887,-0.6779008692075326,-0.2510470308361823,0.9682026758742968,16.99999972222222,False,True,0.0,
2026-05-23,2026-05-23 08:00,10,ESPORTSUSDT,0.4755552996221613,-0.2563810659519824,0.12793582180903101,0.1378849952402434,0.7228,0.7124533333333333,0.019956534344204486,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-23 08:00,0.7324098676775378,2026-05-23 15:15,0.7480480531206666,2026-05-24 05:15,0.7343533333333333,3,30.0,300.0,0.738270418043846,,,0.8859245016526152,,,2026-05-24 05:59,0.7287,2026-05-24 05:59,0.7287,STOP_MA30_CLOSE,-3.862839177313375,0.2980685804113433,-4.160907757724718,-12.876130591044582,-13.86969252574906,-2.3497591221852465,3.3464023871130566,21.99999972222222,False,False,0.0,
2026-05-24,2026-05-24 08:00,1,LUMIAUSDT,1.0000000000000056,0.9515191562655735,0.4803608383754875,0.131304333650931,0.10818,0.10001333333333333,0.0016031949132450547,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-24 16:00,0.10595429045940713,2026-05-24 16:00,0.10722226902244403,2026-05-25 05:30,0.10923633333333332,3,30.0,300.0,0.10747096427172816,2026-05-24 18:30,0.11215083807611946,0.1289651571260738,,,2026-05-25 05:59,0.1083,2026-05-25 05:59,0.1083,STOP_MA30_CLOSE,4.746405263948505,0.30237320263197426,4.4440320613165305,15.82135087982835,14.813440204388433,-1.0210125762145417,9.111433529727474,13.999999722222222,False,True,0.0,AMBIGUOUS_INTRABAR
2026-05-24,2026-05-24 08:00,2,ZAMAUSDT,0.9999999999999913,0.7001316452788966,0.13138405308685977,0.11170793321245177,0.03172,0.030745333333333333,0.00043095993222493295,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-24 13:00,0.03128694044665589,2026-05-24 08:15,0.03139177323167073,2026-05-25 05:00,0.031579333333333334,3,30.0,300.0,0.031419349003886654,2026-05-24 16:15,0.032298431420277815,0.037703218804663985,,,2026-05-25 05:59,0.03122,2026-05-25 05:59,0.03122,STOP_MA30_CLOSE,0.37213596902716106,0.3001860679845136,0.07194990104264748,1.2404532300905369,0.2398330034754916,-1.1466630952497225,3.6396508284793017,21.74999972222222,False,True,0.0,
2026-05-24,2026-05-24 08:00,3,TRXUSDT,0.9924279132689304,0.994719883696744,0.07386357039482629,0.10245018514650629,0.3628,0.36124033333333333,0.0009041996599483614,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-24 08:00,0.3621445329932817,2026-05-24 08:00,0.3625966328232559,2026-05-25 11:00,0.36425399999999997,3,30.0,300.0,0.36299838860551253,2026-05-24 17:45,0.36373590568943176,0.435598066326615,,,2026-05-25 11:59,0.36412,2026-05-25 11:59,0.36412,STOP_MA30_CLOSE,0.8588743773483848,0.3004294371886742,0.5584449401597106,2.8629145911612826,1.861483133865702,-0.1409007608098367,1.5507376582921228,27.99999972222222,False,True,0.0,AMBIGUOUS_INTRABAR
2026-05-24,2026-05-24 08:00,4,JUPUSDT,0.9867371118012346,0.9911725654129933,0.37107863003495967,0.00574721940368866,0.213,0.19992333333333334,0.003427948551236764,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-24 20:00,0.20556654057542445,2026-05-24 13:15,0.20566736751951978,2026-05-24 20:30,0.20267666666666667,3,30.0,300.0,0.20463685825387032,,,0.24556422990464438,,,2026-05-24 21:59,0.2021,2026-05-24 21:59,0.2021,STOP_MA30_CLOSE,-3.705393051992377,0.2981473034740038,-4.003540355466381,-12.351310173307924,-13.345134518221268,-1.6794913111921383,2.106621255833896,8.749999722222222,False,False,0.0,
2026-05-24,2026-05-24 08:00,5,NEARUSDT,0.9431245951362566,0.7936087859409416,0.4853134504583609,0.36496991351585095,2.451,2.180966666666667,0.07745594707034399,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-24 18:45,2.3408834499272246,2026-05-24 13:15,2.3379599334231718,2026-05-25 05:30,2.3983666666666665,3,30.0,300.0,2.3590700166723546,2026-05-24 22:45,2.503124219251902,2.8308840200068253,,,2026-05-25 05:59,2.392,2026-05-25 05:59,2.392,STOP_MA30_CLOSE,7.364653671658631,0.3036823268358293,7.060971344822802,24.548845572195436,23.536571149409337,-0.5543265835268651,7.248727706007174,16.74999972222222,False,True,0.0,
2026-05-24,2026-05-24 08:00,6,PHAUSDT,0.9359332484909754,0.9045817035677478,0.31998084656227926,0.05982917942969835,0.03487,0.033192,0.0005145168964458879,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-24 23:45,0.03665869143809864,2026-05-24 22:00,0.03702173232308241,2026-05-25 05:30,0.036741,3,30.0,300.0,0.03680714125372702,,,0.04416856950447242,,,2026-05-25 05:59,0.03683,2026-05-25 05:59,0.03683,STOP_MA30_CLOSE,0.19165172573867642,0.30009582586286937,-0.10844410012419295,0.6388390857955881,-0.3614803337473098,-1.3234965746699912,4.505370720421786,7.999999722222222,False,False,0.0,
2026-05-24,2026-05-24 08:00,7,NILUSDT,0.9069353619205129,0.7696811622058113,0.6148665662581904,-0.05335728020742406,0.06287,0.05415866666666667,0.002017025750581641,511,SURVIVORSHIP_BIAS_CURRENT_527,,,2026-05-24 15:00,0.0604228732877973,,,1,10.0,100.0,0.0604228732877973,2026-05-24 17:15,0.06466202298269808,0.07250744794535675,2026-05-24 23:45,0.07250744794535675,,,2026-05-24 23:45,0.07250744794535675,TP2,15.7152149561874,0.10785760747809371,15.607357348709307,157.152149561874,156.07357348709309,-1.808707908662155,19.160172435131038,8.75,False,True,0.0,
2026-05-24,2026-05-24 08:00,8,QNTUSDT,0.9014789467558363,0.5834639288738702,0.17336148878432267,0.1366806198752594,79.55,76.98466666666667,1.2182477025774818,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-24 22:15,80.27941883174097,2026-05-24 08:15,78.8120382205329,2026-05-25 03:00,79.84733333333334,3,30.0,300.0,79.64626346186907,2026-05-24 13:15,80.70687925919873,95.57551615424288,,,2026-05-25 03:59,79.26,2026-05-25 03:59,79.26,STOP_MA30_CLOSE,-0.8311820874216411,0.2995844089562892,-1.1307664963779303,-2.770606958072137,-3.769221654593101,-0.6733064911774611,6.468506454815848,19.74999972222222,False,True,0.0,
2026-05-24,2026-05-24 08:00,9,SHELLUSDT,0.871165106995906,0.8752089442678452,0.26544125873205165,0.01163276159339928,0.03377,0.03253166666666667,0.0004927786522375891,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-24 11:45,0.03305326410312171,2026-05-24 11:30,0.03330339615468257,2026-05-24 21:15,0.03264366666666667,3,30.0,300.0,0.033000108974823646,,,0.039600130769788376,,,2026-05-24 21:59,0.03246,2026-05-24 21:59,0.03246,STOP_MA30_CLOSE,-4.889976921163188,0.29755501153941843,-5.187531932702607,-16.29992307054396,-17.291773109008687,-1.8185060397269637,0.6078361096364393,10.499999722222222,False,False,0.0,
2026-05-24,2026-05-24 08:00,10,GRASSUSDT,0.8684016118455641,0.830863491921355,0.47766906286105,0.36585060989860235,0.5354,0.4375633333333333,0.021059748566539888,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-24 23:00,0.523974264979407,2026-05-24 23:00,0.5347330641357773,2026-05-25 00:30,0.5063966666666667,3,30.0,300.0,0.5217013319272836,,,0.6260415983127403,,,2026-05-25 03:59,0.5181,2026-05-25 03:59,0.5181,STOP_MA30_CLOSE,-1.9205339396499472,0.29903973303017506,-2.2195736726801223,-6.401779798833157,-7.398578908933741,-4.27949517956484,3.0666335494321295,4.999999722222222,False,False,0.0,AMBIGUOUS_INTRABAR
2026-05-25,2026-05-25 08:00,1,STABLEUSDT,0.9999999999999983,0.6196821772653938,0.4427826704132139,0.0973524833739021,0.036,0.033925333333333335,0.0005838474281944939,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-25 21:30,0.03671327553199629,2026-05-25 19:45,0.03691525250339393,2026-05-26 09:00,0.03734933333333333,3,30.0,300.0,0.03699262045624118,,,0.044391144547489415,,,2026-05-26 10:59,0.03728,2026-05-26 10:59,0.03728,STOP_MA30_CLOSE,2.346082431455751,0.30117304121572785,2.044909390240023,7.82027477151917,6.816364634133411,-0.7993206588448154,3.344816607965906,15.249999722222222,False,False,0.0,
2026-05-25,2026-05-25 08:00,2,HOMEUSDT,0.9731519641979915,0.2593097709373373,0.02180507729338943,0.006190987056873923,0.022999,0.02272693333333333,0.0005406919278736631,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-25 08:15,0.023267625261206994,2026-05-25 11:30,0.02344537943937354,2026-05-26 03:15,0.022947833333333334,3,30.0,300.0,0.023220279344637954,2026-05-25 19:15,0.024282329198145762,0.027864335213565544,,,2026-05-26 06:59,0.023058,2026-05-26 06:59,0.023058,STOP_MA30_CLOSE,1.386597232396834,0.3006932986161984,1.0859039337806355,4.621990774656114,3.6196797792687847,-2.36979981843638,4.78880627302416,22.74999972222222,False,True,0.0,
2026-05-25,2026-05-25 08:00,3,BTCDOMUSDT,0.9333965380490786,0.6638660454542304,0.5403965751499148,0.09462610933489396,5603.4,5557.386666666667,13.146360197428049,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-25 15:00,5587.299341248377,2026-05-25 13:30,5590.43579680684,2026-05-25 20:15,5579.443333333333,3,30.0,300.0,5585.726157129517,,,6702.87138855542,,,2026-05-25 20:59,5572.8,2026-05-25 20:59,5572.8,STOP_MA30_CLOSE,-0.6940371122915487,0.2996529814438542,-0.993690093735403,-2.313457040971829,-3.312300312451343,-0.3316696273387931,0.19791307145464732,7.499999722222222,False,False,0.0,
2026-05-25,2026-05-25 08:00,4,XAUTUSDT,0.9183588175518167,0.6653241422089152,0.4071205695373635,0.07295716657064606,4550.14,4512.851,8.760487799780192,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-26 07:30,4548.482279373242,2026-05-25 20:15,4539.811119517112,2026-05-26 07:30,4541.121666666667,3,30.0,300.0,4543.138355185673,,,5451.766026222808,,,2026-05-26 07:59,4542.03,2026-05-26 07:59,4542.03,STOP_MA30_CLOSE,-0.07297720279535716,0.29996351139860233,-0.37294071419395947,-0.2432573426511905,-1.2431357139798649,-0.08448686536900452,0.46497265915179664,11.749999722222222,False,False,0.0,AMBIGUOUS_INTRABAR
2026-05-25,2026-05-25 08:00,5,PAXGUSDT,0.8888547538483299,0.38455097443209324,0.30603997211293427,0.08939100208374623,4559.93,4530.148,8.842366345679604,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-25 13:30,4545.557315942738,2026-05-25 13:15,4550.126973914105,2026-05-26 07:30,4550.706999999999,3,30.0,300.0,4548.797096618948,,,5458.556515942737,,,2026-05-26 07:59,4549.77,2026-05-26 07:59,4549.77,STOP_MA30_CLOSE,0.06424138509321574,0.3000321206925466,-0.23579073559933084,0.21413795031071914,-0.7859691186644362,-0.12120352362203768,0.4729243976852482,18.74999972222222,False,False,0.0,
2026-05-25,2026-05-25 08:00,6,BUSDT,0.7537922589043449,0.47269022536281385,0.011577481815439153,-0.19696976814946224,0.2554,0.25084666666666666,0.00613554685010616,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-25 11:00,0.2560357712936163,2026-05-25 12:30,0.2586458957303942,2026-05-25 09:45,0.25076,3,30.0,300.0,0.2551472223413368,2026-05-25 14:30,0.267000915426224,0.30617666680960415,,,2026-05-25 19:59,0.2451,2026-05-25 19:59,0.2451,STOP_MA30_CLOSE,-3.2663490615776674,0.29836682546921117,-3.5647158870468787,-10.887830205258892,-11.882386290156262,-5.074412420612584,7.741717694358385,10.249999722222222,False,True,0.0,
2026-05-25,2026-05-25 08:00,7,TRUTHUSDT,0.7417748517029069,0.15947904066733604,0.11271803449426349,0.03227501315220742,0.01213,0.011814,0.0002458836198656062,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-25 09:00,0.012099196694637111,2026-05-25 08:00,0.01218282542979841,,,2,20.0,200.0,0.01214101106221776,2026-05-25 08:15,0.012551650859596818,0.014569213274661312,2026-05-26 08:15,0.014569213274661312,,,2026-05-26 08:15,0.014569213274661312,TP2,34.53781243522534,0.21726890621761266,34.32054352900773,172.6890621761267,171.60271764503864,-1.869787129378453,19.421685110889864,24.25,False,True,0.0,
2026-05-25,2026-05-25 08:00,8,ZEREBROUSDT,0.7406322573396175,0.23781438540883185,0.06663683564034913,0.03487508073590749,0.022287,0.0214739,0.0006579643712537424,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-25 09:15,0.022167095487592763,2026-05-25 08:00,0.022460846556880614,,,2,20.0,200.0,0.02231397102223669,2026-05-25 17:15,0.023695603124366152,0.026776765226684027,2026-05-25 23:30,0.026776765226684027,,,2026-05-25 23:30,0.026776765226684027,TP2,30.896578863751564,0.21544828943187577,30.68113057431969,154.48289431875781,153.40565287159845,-3.1951776827449874,19.225753109960287,15.5,False,True,0.0,
2026-05-25,2026-05-25 08:00,9,HUSDT,0.6939315220456341,0.21546181998003433,0.31929245314910987,-0.028970577398017016,0.2271,0.21532933333333334,0.006071759323298153,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-26 05:00,0.24749498647743107,2026-05-26 04:00,0.250476132002004,2026-05-26 08:30,0.2424336666666667,3,30.0,300.0,0.2468015950487006,,,0.2961619140584407,,,2026-05-26 09:59,0.24391,2026-05-26 09:59,0.24391,STOP_MA30_CLOSE,-3.461005056745313,0.29826949747162734,-3.7592745542169403,-11.536683522484378,-12.530915180723134,-2.70118446236568,1.6364164944842052,5.999999722222222,False,False,0.0,
2026-05-25,2026-05-25 08:00,10,BABYUSDT,0.62408201300093,0.40950584826991976,0.01115014213602584,-0.08138030439594528,0.01609,0.015856333333333333,0.00021185846153203396,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-25 08:00,0.016068191794865367,2026-05-25 09:15,0.01617458857141962,2026-05-26 06:00,0.016202,3,30.0,300.0,0.016148260122094995,2026-05-25 11:30,0.016488348318740634,0.019377912146513993,,,2026-05-26 06:59,0.01594,2026-05-26 06:59,0.01594,STOP_MA30_CLOSE,-1.6203060347494227,0.2991898469826253,-1.919495881732048,-5.401020115831409,-6.3983196057734935,-1.351601475606401,5.822139444518704,22.99999972222222,False,True,0.0,
2026-05-26,2026-05-26 08:00,1,MUSDT,0.9173458682590785,0.6013214091139414,0.3701307322259248,0.23533616854913558,3.0903,2.9285766666666664,0.04263791375319786,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-26 09:00,2.980948062770826,2026-05-26 09:00,3.0048370941562395,2026-05-26 16:30,2.9578533333333334,3,30.0,300.0,2.9812128300868,,,3.5774553961041597,,,2026-05-26 16:59,2.9505,2026-05-26 16:59,2.9505,STOP_MA30_CLOSE,-3.07834663203319,0.29846082668398344,-3.3768074587171735,-10.261155440110633,-11.256024862390577,-1.2159667448611078,1.2532164303645787,7.999999722222222,False,False,0.0,AMBIGUOUS_INTRABAR
2026-05-26,2026-05-26 08:00,2,JSTUSDT,0.873040071794227,0.3165138507338855,0.04312630231391095,0.0040025735289938085,0.09301,0.09268166666666668,0.0004262909840064902,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-26 08:00,0.09310795765067317,2026-05-26 08:15,0.09332110314267641,2026-05-26 22:30,0.09298133333333333,3,30.0,300.0,0.09313679804222763,2026-05-27 12:15,0.09462007779593265,0.11176415765067316,,,2026-05-28 14:59,0.09451,2026-05-28 14:59,0.09451,STOP_MA30_CLOSE,4.540874737681855,0.30227043736884096,4.238604300313014,15.136249125606183,14.12868100104338,-0.3481543009375643,4.545144397011658,54.99999972222222,False,True,0.0,
2026-05-26,2026-05-26 08:00,3,币安人生USDT,0.7126237832874757,0.3425218862497785,-0.21454288439183417,0.08105688771798426,0.44121,0.442727,0.005450431302792371,511,SURVIVORSHIP_BIAS_CURRENT_527,,,,,,,0,0.0,0.0,,,,,,,,,2026-05-26 08:59,,NO_FILL_CANCELLED,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,0.0,
2026-05-26,2026-05-26 08:00,4,ARCUSDT,0.6952377586348405,0.6221752413418259,0.2981059244204102,0.08766622439203749,0.06521,0.06433766666666667,0.00042961830529400665,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-26 16:15,0.06504105661114909,2026-05-26 08:30,0.06498209412460768,2026-05-26 20:15,0.06472466666666667,3,30.0,300.0,0.06491593913414113,,,0.07789912696096936,,,2026-05-26 20:59,0.06469,2026-05-26 20:59,0.06469,STOP_MA30_CLOSE,-1.0428057797678099,0.2994785971101161,-1.342284376877926,-3.4760192658927,-4.474281256259753,-0.810184896276922,0.9970529329970779,12.499999722222222,False,False,0.0,
2026-05-26,2026-05-26 08:00,5,BLUAIUSDT,0.6934044903855371,0.43609763082090597,0.306969029540841,0.26738577728517854,0.012512,0.011283666666666666,0.000468403375087933,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-26 13:15,0.012045854618016038,2026-05-26 13:15,0.012275898593690724,2026-05-26 16:15,0.011707233333333334,3,30.0,300.0,0.012009662181680033,,,0.01441159461801604,,,2026-05-26 21:59,0.011602,2026-05-26 21:59,0.011602,STOP_MA30_CLOSE,-10.073189935941546,0.2949634050320292,-10.368153340973574,-33.57729978647182,-34.56051113657858,-3.5942907897817955,6.061433053204568,8.749999722222222,False,False,0.0,AMBIGUOUS_INTRABAR
2026-05-26,2026-05-26 08:00,6,STABLEUSDT,0.6213926737699081,0.24435326029057416,0.19609150290442692,0.2025232105918635,0.03772,0.037229333333333336,0.0006873170962172589,511,SURVIVORSHIP_BIAS_CURRENT_527,,,,,2026-05-26 09:00,0.03734933333333333,1,10.0,100.0,0.03734933333333333,,,0.0448192,,,2026-05-26 10:59,0.03728,2026-05-26 10:59,0.03728,STOP_MA30_CLOSE,-0.18563472797371922,0.09990718263601314,-0.28554191060973233,-1.8563472797371923,-2.8554191060973233,-0.3195059260316935,1.2333999714408295,1.9999997222222223,False,False,0.0,
2026-05-26,2026-05-26 08:00,7,BTCDOMUSDT,0.5945302654304347,0.037072534717352154,-0.07931788826399919,0.041829026923938785,5589.6,5588.41,12.377715593941877,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-26 08:45,5600.787715593941,2026-05-26 08:45,5606.976573390913,2026-05-26 08:00,5588.41,3,30.0,300.0,5598.724762994952,,,6718.469715593942,,,2026-05-26 13:59,5589.5,2026-05-26 13:59,5589.5,STOP_MA30_CLOSE,-0.49372670238586125,0.2997531366488071,-0.7934798390346683,-1.6457556746195374,-2.644932796782228,-0.25228536127207546,0.18055225010333853,5.999999722222222,False,False,0.0,AMBIGUOUS_INTRABAR
2026-05-26,2026-05-26 08:00,8,NIGHTUSDT,0.5431191111348329,-0.14314992167741433,-0.22661016928627004,-0.041800725658389375,0.03267,0.032980333333333334,0.0003504117060067704,511,SURVIVORSHIP_BIAS_CURRENT_527,,,,,,,0,0.0,0.0,,,,,,,,,2026-05-26 08:59,,NO_FILL_CANCELLED,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,0.0,
2026-05-26,2026-05-26 08:00,9,TAGUSDT,0.5223659187123704,-0.2850642226808941,0.21572316576781178,0.02335128104442739,0.001587,0.00156898,4.9520700330612716e-05,511,SURVIVORSHIP_BIAS_CURRENT_527,,,,,2026-05-26 08:30,0.00156898,1,10.0,100.0,0.0015689800000000002,,,0.001882776,,,2026-05-26 08:59,0.0015016,2026-05-26 08:59,0.0015016,STOP_MA30_CLOSE,-4.29450980892044,0.09785274509553979,-4.392362554015979,-42.9450980892044,-43.9236255401598,-5.0147229410190235,0.49841298168236126,0.4999997222222222,False,False,0.0,
2026-05-26,2026-05-26 08:00,10,BASUSDT,0.49472457399337677,0.3315732563883809,0.07187131800838444,0.07166516814134047,0.023379,0.02253233333333333,0.0007099702504185342,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-26 08:00,0.023242303583751865,2026-05-26 08:00,0.023597288708961134,,,2,20.0,200.0,0.023419796146356503,2026-05-26 15:30,0.024462353810915712,0.028103755375627804,2026-05-27 15:15,0.028103755375627804,,,2026-05-27 15:15,0.028103755375627804,TP2,29.75125798508924,0.21487562899254464,29.536382356096695,148.7562899254462,147.68191178048346,-1.6216885236022383,19.81316927203651,31.25,False,True,0.0,AMBIGUOUS_INTRABAR
2026-05-27,2026-05-27 08:00,1,LUNA2USDT,1.0000000000000033,0.3273766900064617,0.24672403649599398,0.005696516590329408,0.06344,0.061656666666666665,0.0006883956865961225,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-27 10:15,0.06251433777738816,2026-05-27 09:30,0.06280728923013984,2026-05-28 02:00,0.06280233333333334,3,30.0,300.0,0.06270798678028712,2026-05-27 13:30,0.06437001188924878,0.07524958413634454,,,2026-05-28 05:59,0.06083,2026-05-28 05:59,0.06083,STOP_MA30_CLOSE,-5.254369128400592,0.29737281543579974,-5.551741943836392,-17.514563761335307,-18.50580647945464,-3.7762124122784346,3.2702839009788987,20.49999972222222,False,True,0.0,
2026-05-27,2026-05-27 08:00,2,1000LUNCUSDT,1.000000000000002,0.6249951941249874,0.4201028213033823,0.13823240288780764,0.08967,0.081833,0.0015444137857706776,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-28 04:30,0.08997277736775672,2026-05-27 16:00,0.08697470088991222,2026-05-28 06:00,0.08861066666666666,3,30.0,300.0,0.0885193816414452,2026-05-27 17:00,0.09025615879555128,0.10622325796973424,,,2026-05-28 06:59,0.08848,2026-05-28 06:59,0.08848,STOP_MA30_CLOSE,0.5980386025600201,0.30029901930128,0.29773958325874006,1.9934620085334,0.9924652775291335,-0.1009740915353996,7.387549533766813,14.999999722222222,False,True,0.0,
2026-05-27,2026-05-27 08:00,3,SEIUSDT,0.999999999999988,0.23546626247921235,0.3791066288010089,0.179794306614453,0.06583,0.06381266666666667,0.0010640149407701767,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-27 21:30,0.06869955116567687,2026-05-27 21:00,0.06947366008184866,2026-05-28 01:45,0.06789733333333332,3,30.0,300.0,0.06869018152695294,,,0.08242821783234353,,,2026-05-28 05:59,0.06745,2026-05-28 05:59,0.06745,STOP_MA30_CLOSE,-5.390546574722893,0.2973047267126386,-5.687851301435532,-17.96848858240964,-18.959504338118442,-2.591609874046452,2.30637235952027,8.999999722222222,False,False,0.0,
2026-05-27,2026-05-27 08:00,4,XAUTUSDT,0.9692128909757377,0.18245082444043206,-0.17806893818019717,-0.0034697673804130655,4510.01,4516.343,12.450932452883418,511,SURVIVORSHIP_BIAS_CURRENT_527,,,,,,,0,0.0,0.0,,,,,,,,,2026-05-27 08:59,,NO_FILL_CANCELLED,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,0.0,
2026-05-27,2026-05-27 08:00,5,PLAYUSDT,0.9393195412849765,0.06672205427124547,0.15500066087554598,0.2303285078098097,0.10856,0.10348466666666667,0.004807246709384603,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-27 08:15,0.10829191337605128,2026-05-27 09:30,0.1106132126785476,,,2,20.0,200.0,0.10945256302729944,2026-05-27 13:15,0.11876220940816316,0.13134307563275932,2026-05-27 15:00,0.13134307563275932,,,2026-05-27 15:00,0.13134307563275932,TP2,32.439862974068994,0.21621993148703453,32.22364304258196,162.19931487034498,161.1182152129098,-1.40934390628632,18.763778941913078,6.75,False,True,0.0,
2026-05-27,2026-05-27 08:00,6,MYXUSDT,0.9346032438932109,0.2995898375662739,0.0,-0.020145583295121432,0.2051,0.20168666666666668,0.004564359338698011,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-27 08:00,0.20625102600536468,,,2026-05-27 14:15,0.20145666666666667,2,20.0,200.0,0.20385384633601566,,,0.2446246156032188,,,2026-05-27 16:59,0.2005,2026-05-27 16:59,0.2005,STOP_MA30_CLOSE,-3.2632370369894796,0.19836838148150526,-3.461605418470985,-16.3161851849474,-17.308027092354923,-2.6263160750917725,0.26616788544899794,8.999999722222222,False,False,0.0,
2026-05-27,2026-05-27 08:00,7,FOGOUSDT,0.9126093767669649,-0.05196789903886526,-0.16256510775331307,-0.06005180595388252,0.01473,0.014843,0.00023545567746668247,511,SURVIVORSHIP_BIAS_CURRENT_527,,,,,2026-05-27 08:15,0.014843,1,10.0,100.0,0.014843,,,0.0178116,,,2026-05-27 08:59,0.01479,2026-05-27 08:59,0.01479,STOP_MA30_CLOSE,-0.35707067304453927,0.09982146466347774,-0.456892137708017,-3.570706730445393,-4.56892137708017,-0.693929798558246,0.04716027757192265,0.7499997222222222,False,False,0.0,
2026-05-27,2026-05-27 08:00,8,LIGHTUSDT,0.8281450423671758,0.3978001153084551,0.263609495172983,0.08043705939438152,0.1384,0.13184666666666667,0.0024047451513564064,511,SURVIVORSHIP_BIAS_CURRENT_527,2026-05-27 11:15,0.13583189690143221,2026-05-27 11:00,0.13739784535214833,2026-05-27 12:30,0.1328,3,30.0,300.0,0.1353432474178602,,,0.16241189690143223,,,2026-05-27 16:59,0.1333,2026-05-27 16:59,0.1333,STOP_MA30_CLOSE,-4.469953834357674,0.29776502308282116,-4.767718857440495,-14.89984611452558,-15.892396191468317,-1.9529954159437257,1.3844137387864386,5.999999722222222,False,False,0.0,
